mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,term,model,data,index,seed,true_value
4.646454478997269,0.0038723922477707034,0.1811107313083985,4.295858225493747,4.526299329337741,4.645632690804497,4.767967674419123,5.003496048827845,2187.4074371655747,1.0006833433382205,kappa,no-meas-error,no-meas-error,12,20191036,5
1.0024666567392155,6.19850343161774e-4,0.030407373612869666,0.9413858336274243,0.981800311330227,1.0022535896361475,1.022786003895924,1.0616861035206595,2406.490372872523,1.0013848132593417,relative_fitness,no-meas-error,no-meas-error,13,20191037,1
5.150670333870739,0.004389604490985242,0.20668546493384354,4.746977972418764,5.013482738179841,5.146880436812504,5.2851468825012295,5.568138982997043,2217.0173366744807,1.0000799079054334,kappa,no-meas-error,no-meas-error,13,20191037,5
1.0020805255748995,5.918595855539296e-4,0.029889050261597678,0.9422190713622403,0.9822856592970195,1.0020195236026026,1.0224372606882515,1.0612110587887087,2550.2740941222846,1.0005789008638588,relative_fitness,no-meas-error,no-meas-error,14,20191038,1
5.244625862095036,0.004147168715922327,0.21043328659330093,4.832882036697912,5.104468671898378,5.241569901127841,5.384834298137904,5.64886089745284,2574.6930976415515,1.0001208732572682,kappa,no-meas-error,no-meas-error,14,20191038,5
0.9969416349559466,5.23958817078409e-4,0.028562706858595768,0.9395760897112593,0.9781110184345012,0.9971648303012794,1.0161815180159908,1.05242615860302,2971.6962719793382,1.0003856829003008,relative_fitness,no-meas-error,no-meas-error,15,20191039,1
5.430021404523304,0.0037717512086877423,0.21113614072949005,5.017231021618793,5.290436554054978,5.431535234371681,5.566499740327355,5.846047125401936,3133.567697568758,1.001260460822048,kappa,no-meas-error,no-meas-error,15,20191039,5
1.030011672896258,5.77501699214769e-4,0.029454305489096756,0.9727043704293827,1.010323616832893,1.0305976396970493,1.0496858466851737,1.0861395638873863,2601.3035933723872,1.0027235158404777,relative_fitness,no-meas-error,no-meas-error,16,20191040,1
5.203151933325034,0.0041202157287266805,0.2052090608242653,4.819258873929442,5.0655554238319676,5.202058800568194,5.337573925320072,5.619161314367269,2480.5795220506775,1.0021134369457145,kappa,no-meas-error,no-meas-error,16,20191040,5
0.9935123016116866,5.313741187636499e-4,0.030246454445716664,0.9333950956912543,0.9734014111724947,0.9936627914518306,1.0138374448395777,1.0534282988676213,3240.0234286565105,1.0006615415495679,relative_fitness,no-meas-error,no-meas-error,17,20191041,1
4.911862535008926,0.003286694230032654,0.1889893647023198,4.532057345762183,4.787605405508181,4.909236465810556,5.039059332671963,5.278667456985895,3306.4055820698777,0.9996091867476198,kappa,no-meas-error,no-meas-error,17,20191041,5
1.0139318942472213,5.738454592507262e-4,0.029587068871688472,0.9551251516843683,0.9944320189588064,1.013870014943201,1.0347680539413924,1.0710390517826796,2658.3611801055686,1.0010511309544408,relative_fitness,no-meas-error,no-meas-error,18,20191042,1
4.897759085504503,0.00370977395842442,0.18398690449124475,4.547364400431148,4.7731208742655165,4.892776329688897,5.020884912893705,5.268715552436954,2459.6818060750024,1.000741400442785,kappa,no-meas-error,no-meas-error,18,20191042,5
0.988044968980599,5.809504471934273e-4,0.02917248466682656,0.9290450737801539,0.968447639174577,0.9887344965483347,1.0073470081061324,1.043741149782507,2521.5562448388796,1.0017141227848805,relative_fitness,no-meas-error,no-meas-error,19,20191043,1
5.365941832950496,0.0038096756893560998,0.20876049620228704,4.9648294213812765,5.224094189477545,5.364279138655271,5.509095900120517,5.7762878321035975,3002.760040290696,0.9999780825963136,kappa,no-meas-error,no-meas-error,19,20191043,5
1.0116023081927055,5.450420722976206e-4,0.029405305106275446,0.9541763875288203,0.9915112037987076,1.0118108231640779,1.0316962495134359,1.0697890032193638,2910.6589812310094,1.0001699090174805,relative_fitness,no-meas-error,no-meas-error,20,20191044,1
5.099640330907346,0.003939550931682505,0.20312344442996522,4.712374078890407,4.959847407061225,5.099052147974634,5.234308040888618,5.511132732644206,2658.4387930375333,1.0021685212069629,kappa,no-meas-error,no-meas-error,20,20191044,5
0.9615368843827979,6.134317894326436e-4,0.029786218585646028,0.9004209868278066,0.9427036863979315,0.9618671171347064,0.9810845707463601,1.0188468252142424,2357.7523574799375,1.0008944891259104,relative_fitness,no-meas-error,no-meas-error,21,20191045,1
5.10443457001949,0.003952261794462821,0.19901058052417162,4.722272278582561,4.968047091006565,5.1035617056127,5.23282239053169,5.507750905740862,2535.4842947912466,0.9996387788494775,kappa,no-meas-error,no-meas-error,21,20191045,5
1.0173742410299584,6.216419482098798e-4,0.029996644978815257,0.958933760683682,0.9972043369048625,1.0178633808853843,1.0382615338219092,1.0754242262987388,2328.4383333492287,0.9999476491786636,relative_fitness,no-meas-error,no-meas-error,22,20191046,1
5.07604161458301,0.003865778300034457,0.20056825975896492,4.699574147251266,4.9414261994009525,5.069298441182487,5.208927850388246,5.486027519344013,2691.8479496044392,1.0011339303717697,kappa,no-meas-error,no-meas-error,22,20191046,5
0.9713541463893957,5.72577660660795e-4,0.03092071907094256,0.9114393411526271,0.9506391150355169,0.9712983967851445,0.9924448893880591,1.0313893756630546,2916.287728221238,1.0006457727291822,relative_fitness,no-meas-error,no-meas-error,23,20191047,1
4.683251653373841,0.0033164733610731175,0.17976127179108625,4.339616643028299,4.560506518496265,4.685013055320164,4.799987329198518,5.045715177709043,2937.9150737194536,1.0014911568507192,kappa,no-meas-error,no-meas-error,23,20191047,5
0.9697539893557738,5.804796316416358e-4,0.0297494192311791,0.9104239347673827,0.9501321515297592,0.9698296518056602,0.9898380277963659,1.027801508509214,2626.5339137662104,0.9998130427800594,relative_fitness,no-meas-error,no-meas-error,24,20191048,1
4.87709262336086,0.0039673818516745224,0.19095518617325166,4.514441714243645,4.747353349532316,4.873825391201235,5.0011800861942675,5.2714763964011455,2316.620585232452,1.000523461732737,kappa,no-meas-error,no-meas-error,24,20191048,5
0.997878345299349,5.8558464816316e-4,0.03021966279031016,0.9391397002280061,0.9770987192599738,0.9978925178410465,1.0189029694663987,1.0557248685412575,2663.1759642221077,0.9998123965590356,relative_fitness,no-meas-error,no-meas-error,25,20191049,1
5.020353847023996,0.003696273758007798,0.19394629625926488,4.6467087902477955,4.887032291708869,5.016560563726333,5.15219102500679,5.411970522165546,2753.1807403935472,0.9994965816311757,kappa,no-meas-error,no-meas-error,25,20191049,5
0.9811458786771768,5.769898897500677e-4,0.029831453186079066,0.9224262569978233,0.9614650021036111,0.9807731162435197,1.0012881139707668,1.0397863224124102,2673.082808609976,1.0009919980263053,relative_fitness,no-meas-error,no-meas-error,26,20191050,1
4.817839008851889,0.003268588121945089,0.1910225567022297,4.463131845872028,4.687663559739201,4.811704710343337,4.9425300475750245,5.2108075449238855,3415.457697405111,0.9995302579575571,kappa,no-meas-error,no-meas-error,26,20191050,5
0.9980988092959563,5.615339402813982e-4,0.029776596410309514,0.9375865380991849,0.9782937917415911,0.9983400438079506,1.0181066997320687,1.0562695951262908,2811.888444703707,1.0018917917993277,relative_fitness,no-meas-error,no-meas-error,27,20191051,1
5.022866956686791,0.0038192426641394596,0.2017836308231019,4.647540693784266,4.8830670199310395,5.020547315009156,5.15512739617436,5.4308641866842216,2791.369689735704,1.0009175511526784,kappa,no-meas-error,no-meas-error,27,20191051,5
1.0024887273889926,5.383141415994882e-4,0.029303759770785996,0.9445817941694599,0.9825964019709086,1.0029368073550977,1.0229850477273668,1.059437523586815,2963.296532526316,1.0002053164245208,relative_fitness,no-meas-error,no-meas-error,28,20191052,1
4.983367079952968,0.003350100075887316,0.1965530459927968,4.620473636960284,4.845862765132933,4.979243905620805,5.118938934546564,5.373940984919712,3442.2625786092826,0.9998365841157631,kappa,no-meas-error,no-meas-error,28,20191052,5
0.9846833683934623,5.669225734872904e-4,0.029244773603911294,0.9271186726705828,0.9654361211582708,0.9852133587817682,1.0039179430479261,1.0415647221787974,2661.025446150308,1.0003001752157477,relative_fitness,no-meas-error,no-meas-error,29,20191053,1
5.1130991089740165,0.0035648275896774453,0.1997986635477013,4.736652911479446,4.976006924446091,5.109315279088401,5.245407442613464,5.509023104409231,3141.2904724886325,1.0001223690866166,kappa,no-meas-error,no-meas-error,29,20191053,5
1.005425164267967,5.945465563673713e-4,0.029703945237117845,0.9452909681484924,0.9860505685105618,1.0056359412974023,1.025316924435055,1.0617582136798998,2496.068703956176,1.0012015790625763,relative_fitness,no-meas-error,no-meas-error,30,20191054,1
4.926471163443814,0.004221309877755757,0.19620996465203774,4.561573069961707,4.794833039382389,4.924513823031745,5.052985163809991,5.328658023074049,2160.4670696302283,1.0004186451432657,kappa,no-meas-error,no-meas-error,30,20191054,5
1.0048733840483475,5.508045824430095e-4,0.02911311112727498,0.9487211527617406,0.9852674304143685,1.0051905114125927,1.0244065170024141,1.061175193262929,2793.715303395276,0.9997256756749165,relative_fitness,no-meas-error,no-meas-error,31,20191055,1
5.33971061444195,0.004146437341419938,0.20946924401383674,4.936765343460342,5.1962922844654456,5.335033947907814,5.479108364390476,5.750089812450585,2552.0566863611793,0.9996577851802684,kappa,no-meas-error,no-meas-error,31,20191055,5
1.0152578542327009,6.102766224702648e-4,0.030723740047063477,0.9536427264197761,0.9947846267109237,1.0158606080055068,1.0354519433803713,1.076311290138643,2534.5140076247703,1.0003201672651012,relative_fitness,no-meas-error,no-meas-error,32,20191056,1
4.752188644778985,0.0035236110577650205,0.1897341975266013,4.392739043277974,4.620632270898849,4.751319413040152,4.878266429366634,5.131911678003712,2899.447845467442,0.9996899894487763,kappa,no-meas-error,no-meas-error,32,20191056,5
0.9843034685405854,5.767901402911138e-4,0.028743007541092026,0.9267668619911671,0.9651312520397016,0.9843939286290038,1.0031279969240328,1.039621687216618,2483.2975602457796,1.001949155121671,relative_fitness,no-meas-error,no-meas-error,33,20191057,1
5.418367479826263,0.004125268245740794,0.21382388375827863,5.007873672601668,5.275315407087338,5.414637193771966,5.562992983943735,5.8347530555196,2686.6311101706833,1.0022015943050744,kappa,no-meas-error,no-meas-error,33,20191057,5
1.002561702079279,5.336592923109555e-4,0.0298170426606636,0.9434544588617734,0.9825895250019372,1.00306459936622,1.023089174853707,1.059733286524672,3121.77056574816,1.0004117261161616,relative_fitness,no-meas-error,no-meas-error,34,20191058,1
5.130519899930951,0.004078890454120585,0.20641975472323318,4.74026217215661,4.988949131176665,5.127755295966896,5.268952690577344,5.548440609851514,2561.052208483264,1.00033119248379,kappa,no-meas-error,no-meas-error,34,20191058,5
1.0154497152549151,5.806864269118503e-4,0.030104142877112855,0.9568973474768985,0.9951996047575941,1.0156290756915125,1.0355487505195629,1.0739430758927806,2687.628163066771,0.999334010510402,relative_fitness,no-meas-error,no-meas-error,35,20191059,1
5.046184419538873,0.004224583623372842,0.2005188536748452,4.663594074013423,4.902594740813319,5.048258296275634,5.181718917292823,5.430008370886199,2252.903574244481,1.0008716032938405,kappa,no-meas-error,no-meas-error,35,20191059,5
0.9799088999767809,5.927257585293192e-4,0.028731822549355097,0.9221973112999964,0.9609413814910537,0.9799304752593005,0.9992677041592526,1.0340849518900206,2349.7342584745415,1.0013391551275432,relative_fitness,no-meas-error,no-meas-error,36,20191060,1
5.055436579543089,0.004159483820660384,0.20295606495947718,4.664890666048204,4.91805400624626,5.051592775617825,5.1885420406130756,5.460545394344175,2380.8124731623075,1.0010587063372598,kappa,no-meas-error,no-meas-error,36,20191060,5
0.9744085161215387,5.367365475926838e-4,0.02942133604271297,0.9160998638816289,0.954933408138531,0.9740465839608858,0.9938594181167512,1.0326892023249004,3004.709181983275,0.9996567100980172,relative_fitness,no-meas-error,no-meas-error,37,20191061,1
4.804432016632646,0.0035019513130855476,0.18957041547013212,4.446077529367089,4.673760695481409,4.800300289571588,4.932263799580674,5.181690816693421,2930.359585370173,0.9997408441645973,kappa,no-meas-error,no-meas-error,37,20191061,5
0.9477497332857079,5.660027584022009e-4,0.029187258471408486,0.8899259389377852,0.9277672556791532,0.9483924479281011,0.9674726370770336,1.0051229174249583,2659.190880467427,1.0002374260515903,relative_fitness,no-meas-error,no-meas-error,38,20191062,1
5.125577165724762,0.004021599240065395,0.1998914581605658,4.724840794738879,4.99020402949742,5.125519476998752,5.258293378087048,5.519139119170508,2470.5343226728837,1.000436449627087,kappa,no-meas-error,no-meas-error,38,20191062,5
0.9620963676699004,5.440322743100227e-4,0.02866900408447554,0.9063951381350832,0.9425417848291517,0.9615946564372915,0.9807739655481544,1.0206242550645905,2777.000025263771,1.000072402345623,relative_fitness,no-meas-error,no-meas-error,39,20191063,1
5.140040720278739,0.003476476623702846,0.1955126706319905,4.765650256595949,5.011843100391143,5.134345796799515,5.266313707408312,5.545960387644986,3162.7960604116256,1.000253474361224,kappa,no-meas-error,no-meas-error,39,20191063,5
0.9760701713337093,6.469762881375874e-4,0.03007615229852681,0.9166392924343812,0.9562910411441591,0.9758877871553265,0.9959995477810819,1.034854289832303,2161.064965515624,1.0010981026019994,relative_fitness,no-meas-error,no-meas-error,40,20191064,1
4.909431403791569,0.0037702945398886264,0.1903676666329619,4.530412402667366,4.781144421876018,4.90720895519252,5.031793073419054,5.299625310319304,2549.3872834123117,1.000264010222751,kappa,no-meas-error,no-meas-error,40,20191064,5
1.02350382030117,5.321279269129988e-4,0.02843574338506359,0.9656090749793566,1.0041711014032155,1.0236386247812423,1.0429604705520168,1.0783649554359553,2855.597997309001,1.0011914653851819,relative_fitness,no-meas-error,no-meas-error,41,20191065,1
5.523245867322358,0.0042972663568696615,0.21909740026320443,5.101219098663331,5.378962412834547,5.517005213847027,5.664802399406104,5.9685438052272035,2599.500480993617,0.999655973753103,kappa,no-meas-error,no-meas-error,41,20191065,5
1.0580606208426213,5.562536262588071e-4,0.029608247459032695,0.9996654472907887,1.0384451000260706,1.0581379325315199,1.0781084507967023,1.1159973858604213,2833.216049323098,0.9999431889884575,relative_fitness,no-meas-error,no-meas-error,42,20191066,1
5.079053441177233,0.0035396319045074226,0.19853256132846725,4.686132844607183,4.948287670127932,5.074721759773509,5.206555980828473,5.4754251993959215,3145.9172098405734,1.0001635996852611,kappa,no-meas-error,no-meas-error,42,20191066,5
0.9865065810982294,5.997441313535994e-4,0.028971054861881115,0.9283103533391145,0.9674213187959072,0.9867570181058835,1.0057568415182294,1.0432180645417177,2333.439810960472,1.0004832854628591,relative_fitness,no-meas-error,no-meas-error,43,20191067,1
4.967501377749228,0.004092650711120752,0.19779588437944284,4.593365084788488,4.832593678397386,4.963697996340182,5.099452762896304,5.3600305330320825,2335.7434477449333,1.002389344153078,kappa,no-meas-error,no-meas-error,43,20191067,5
0.9666445562803777,5.539869229006322e-4,0.028279169873604147,0.9099056937736297,0.947829720544026,0.9668521446706988,0.9862817034752428,1.0213867292108672,2605.7592443878866,1.002534973555375,relative_fitness,no-meas-error,no-meas-error,44,20191068,1
5.073789797360586,0.0036224548417362573,0.19625613779554327,4.710520629205835,4.9382281143179725,5.070641970495039,5.203567302805396,5.473421196598366,2935.21917254577,0.9996304314900634,kappa,no-meas-error,no-meas-error,44,20191068,5
0.963042634788849,5.574158383073705e-4,0.028754999794352996,0.9073595503291589,0.9441360559501817,0.9633338694760669,0.9822496113040632,1.0172952006869358,2661.1424857100483,0.9999901707119979,relative_fitness,no-meas-error,no-meas-error,45,20191069,1
5.003883607416584,0.0034859947755762678,0.19222649906951547,4.628923049072849,4.871398189545044,4.999410060255125,5.136366340796769,5.384242607921985,3040.6963235975522,0.9995656956471614,kappa,no-meas-error,no-meas-error,45,20191069,5
0.9536305090639361,5.815766134801899e-4,0.030478935054366125,0.8929772787493873,0.93396136059048,0.9533748076917625,0.9742995902570326,1.0125158135109218,2746.5386099461575,1.000394909445151,relative_fitness,no-meas-error,no-meas-error,46,20191070,1
4.5833955326888836,0.003364569744610674,0.17496173457649605,4.247990721941808,4.465290046069793,4.57945237124755,4.701475501191986,4.924073206618856,2704.126976745569,1.0009083608943077,kappa,no-meas-error,no-meas-error,46,20191070,5
0.9975251069159811,5.662771910014621e-4,0.029835451744319993,0.9388441575992272,0.9769135653976376,0.99781703205964,1.0177921534430427,1.0564392786109091,2775.920970498319,0.999714170505411,relative_fitness,no-meas-error,no-meas-error,47,20191071,1
5.462758288525085,0.004369205084772814,0.21998847983695424,5.043065332531335,5.313484186840942,5.460498385476883,5.607835316126423,5.893309236980899,2535.0995403921147,1.0002707057746094,kappa,no-meas-error,no-meas-error,47,20191071,5
1.0061259172349282,5.329420501546113e-4,0.02899450922500913,0.9481012027358254,0.9872812717587336,1.0064222161010137,1.0249773189849685,1.0618418239326162,2959.8625761441863,0.999250278862373,relative_fitness,no-meas-error,no-meas-error,48,20191072,1
4.826829507293409,0.0033905634902278376,0.19200674046411398,4.458099620528061,4.6943424729713294,4.824715323944219,4.956274195380937,5.205972611227983,3206.9278385888233,1.000287269480141,kappa,no-meas-error,no-meas-error,48,20191072,5
0.9746902975234887,5.176905212910518e-4,0.028733377190673443,0.9195803123203768,0.9554098383775192,0.9745769010030311,0.9934541328349741,1.031194230247441,3080.583049195371,1.001016459289085,relative_fitness,no-meas-error,no-meas-error,49,20191073,1
5.178270625854787,0.003991046510158693,0.20239853522597856,4.792189493632852,5.039596595285651,5.174870777465861,5.308166290800819,5.587596573194305,2571.8234532966835,1.0025867220018443,kappa,no-meas-error,no-meas-error,49,20191073,5
1.010015873219596,5.644581029667784e-4,0.029760945798613853,0.9522589643970135,0.9898871614590992,1.0103019022774316,1.030597379181287,1.0684759244578308,2779.9055085944783,0.9996614868206845,relative_fitness,no-meas-error,no-meas-error,50,20191074,1
5.266617592751535,0.00405927194115939,0.21030697351487274,4.851030824132025,5.125696529126397,5.2661501959850074,5.408919561091734,5.684962926819544,2684.1763996728923,1.0009229175936143,kappa,no-meas-error,no-meas-error,50,20191074,5
0.9444516843848461,5.880327192781662e-4,0.02960387063149271,0.8854647831187276,0.9248246982401085,0.9442534446485346,0.964850523694749,1.000881126280295,2534.5100163793522,1.0007179695701927,relative_fitness,no-meas-error,no-meas-error,51,20191075,1
5.174407584716346,0.004124347750989913,0.21119214367636066,4.76223220517723,5.0332278499336836,5.173141189526927,5.313082739484026,5.592909913629302,2622.0741206050016,0.9995527904042462,kappa,no-meas-error,no-meas-error,51,20191075,5
0.9802942174222082,6.228941118048322e-4,0.03059551580433446,0.9195078704157533,0.9603558316716949,0.9805718775183043,1.000810131427153,1.0404030410352718,2412.609910754106,1.0015104504512953,relative_fitness,no-meas-error,no-meas-error,52,20191076,1
4.631125682492104,0.0036558721346805394,0.18246826625997958,4.286167169050579,4.505697780741782,4.630173518834182,4.751708445391248,4.998576815366669,2491.1087987309775,1.001008034482334,kappa,no-meas-error,no-meas-error,52,20191076,5
0.9928686484885786,5.918664853787029e-4,0.02967465214395257,0.933323275503041,0.9726878437375299,0.9931675626260996,1.0123252372181208,1.0515761484110924,2513.7597970111565,1.0007392108145847,relative_fitness,no-meas-error,no-meas-error,53,20191077,1
5.086150965569153,0.003873437442490147,0.19854868599517753,4.702039818851631,4.949057722897406,5.084431532992974,5.220321182629962,5.48176963174239,2627.489213298721,1.0015905176325521,kappa,no-meas-error,no-meas-error,53,20191077,5
1.0305042896160306,5.612232160971878e-4,0.02847829848638611,0.975626728934515,1.011399095333994,1.030986719444435,1.0499953967699287,1.0853922026151872,2574.878962356378,1.0005298726741447,relative_fitness,no-meas-error,no-meas-error,54,20191078,1
5.085811175449258,0.003796582000799971,0.1957396303459468,4.719225043913036,4.948755472652383,5.0832063389565105,5.218310451614587,5.469701989672997,2658.1039371385978,0.9999449313139095,kappa,no-meas-error,no-meas-error,54,20191078,5
0.9999895299222636,5.876600833190992e-4,0.02965968031245288,0.943406604734834,0.9795964121818421,0.9998433559583855,1.0201401928127916,1.0576150966441817,2547.302645337929,1.0024927664369878,relative_fitness,no-meas-error,no-meas-error,55,20191079,1
5.1291257684476355,0.004135927834248596,0.20178256931636754,4.739503976471523,4.9938477110801465,5.127510797709865,5.26176160453591,5.521867755844196,2380.243514862051,1.001341119949344,kappa,no-meas-error,no-meas-error,55,20191079,5
0.9926924147061943,5.523461558462046e-4,0.029703383918470525,0.9367133070253882,0.9721632440092862,0.9927685304779759,1.0133998878860677,1.0508139935607244,2891.93938229014,1.0008270768013687,relative_fitness,no-meas-error,no-meas-error,56,20191080,1
5.089615839012565,0.0038539789901188815,0.19979002742473492,4.714410870167185,4.948611671159886,5.0838966161511,5.228366268688425,5.486517695815168,2687.3790514214475,1.0003097902015636,kappa,no-meas-error,no-meas-error,56,20191080,5
1.0414067370075422,5.521318202001077e-4,0.02937023273794195,0.9819768676082744,1.0217598403304973,1.0411491667596973,1.0613579477483595,1.0976153208958137,2829.627204358456,1.000469570121702,relative_fitness,no-meas-error,no-meas-error,57,20191081,1
5.078886338424208,0.003682211446552244,0.19818126336937147,4.704387358880244,4.939451126593903,5.076252553702243,5.210336870813514,5.47187557240771,2896.7281370127184,1.000191416235064,kappa,no-meas-error,no-meas-error,57,20191081,5
0.9817650988055504,5.604869305255916e-4,0.02912369314640171,0.925821332916256,0.962737948323724,0.9810260607159895,1.0013488970532483,1.0397421605273935,2699.988490695905,1.0005791353043036,relative_fitness,no-meas-error,no-meas-error,58,20191082,1
5.033080105229159,0.003997970580870884,0.19691192780991457,4.666987235089718,4.894988629317072,5.024170482556446,5.160058284955627,5.438504339024583,2425.855121070507,1.0015584047049533,kappa,no-meas-error,no-meas-error,58,20191082,5
1.01080075770227,5.797122528687211e-4,0.02964307789810559,0.9534852159372941,0.9903254362571345,1.0112335768762977,1.0314495993091946,1.0695691846519264,2614.698580018775,0.9999723239975433,relative_fitness,no-meas-error,no-meas-error,59,20191083,1
4.980982644651131,0.0038159809846810984,0.20080490444393495,4.583913029202568,4.843986683033344,4.981845937026703,5.117158686341059,5.368299544867229,2769.084621555368,1.0004713079238152,kappa,no-meas-error,no-meas-error,59,20191083,5
1.011300978685744,5.892954744874796e-4,0.02977554899780608,0.9540894107206217,0.9908309407720317,1.0114368196699346,1.0315132635773976,1.070273714166234,2553.014865157971,1.0002157655466029,relative_fitness,no-meas-error,no-meas-error,60,20191084,1
5.115635572840435,0.0037760373518615003,0.19738143043422562,4.736528682776658,4.9828098545880275,5.116401563105162,5.244649187669351,5.509595689209717,2732.3732239784713,1.0009718266459362,kappa,no-meas-error,no-meas-error,60,20191084,5
