mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,term,model,data,index,seed,true_value,filename,nsam
0.9404791245280851,5.538577624903743e-4,0.027920003935020872,0.8863015977765529,0.92184428006002,0.940197318950234,0.9590378897085542,0.9959777168743383,2541.1743123803426,1.000363882736053,relative_fitness,no-meas-error,meas-error,1,20191025,1,no-meas-error--meas-error--600sims,1000
6.386912946443867,0.004476146621455449,0.25367631141084834,5.9093455238949835,6.214380933692656,6.37955867863487,6.551198021034012,6.8965779167807195,3211.8201658215353,1.0004649943902961,kappa,no-meas-error,meas-error,1,20191025,5,no-meas-error--meas-error--600sims,1000
0.9548231409174617,5.540592918727108e-4,0.02946025772756043,0.8971033229672634,0.9345211476669257,0.9547868778774742,0.9753567313615293,1.0107392561436075,2827.2264713322534,1.001346848983324,relative_fitness,no-meas-error,meas-error,2,20191026,1,no-meas-error--meas-error--600sims,1000
5.745251271369926,0.004072982239584599,0.2272850742771415,5.309974099454506,5.5883787846116055,5.7412386855764,5.9010207134641846,6.198422616777389,3113.9870400088666,1.000223747850128,kappa,no-meas-error,meas-error,2,20191026,5,no-meas-error--meas-error--600sims,1000
0.9259112628873384,5.257815107249812e-4,0.02833120442302865,0.8696996831288218,0.9067495376296919,0.9254407554574229,0.9451455539182132,0.9811218324877435,2903.484123533308,1.0001097749875272,relative_fitness,no-meas-error,meas-error,3,20191027,1,no-meas-error--meas-error--600sims,1000
6.221680814388664,0.004569103507158229,0.24229864278553237,5.744287653953479,6.057846638739208,6.216467001620938,6.384093246861272,6.697669282435603,2812.1596328325263,1.0004153749422457,kappa,no-meas-error,meas-error,3,20191027,5,no-meas-error--meas-error--600sims,1000
0.9585158422534829,5.32849219482039e-4,0.02850869393439296,0.9029574997659968,0.9396267665552196,0.9586388662595584,0.9775879425017532,1.0150760345421284,2862.503161744281,1.0003742842529593,relative_fitness,no-meas-error,meas-error,4,20191028,1,no-meas-error--meas-error--600sims,1000
6.164472634071811,0.004896771991576138,0.2459434421126217,5.684698445943716,5.999015460657022,6.163284728483071,6.32892290649256,6.649941902959383,2522.61357799656,1.0007621474249964,kappa,no-meas-error,meas-error,4,20191028,5,no-meas-error--meas-error--600sims,1000
0.9472641878254116,5.129317250421488e-4,0.028732359572228174,0.8918688492046326,0.9280673238306236,0.9471094258974502,0.9666889708369266,1.0038518345293952,3137.7870276414546,0.9999616155659014,relative_fitness,no-meas-error,meas-error,5,20191029,1,no-meas-error--meas-error--600sims,1000
6.819513078339375,0.005772757746142825,0.2763229798029715,6.286983132893476,6.626295516177304,6.81050484185874,7.007693052152689,7.376604786027389,2291.222902472424,1.0001276957024672,kappa,no-meas-error,meas-error,5,20191029,5,no-meas-error--meas-error--600sims,1000
0.902147887090115,5.818344545209004e-4,0.029005017715397166,0.8462559926505135,0.8824234612187116,0.9022182079835247,0.9214814747821566,0.9610277110307707,2485.1202000657863,1.0007514354452316,relative_fitness,no-meas-error,meas-error,6,20191030,1,no-meas-error--meas-error--600sims,1000
6.190290831206876,0.005039714146825991,0.2567493958592784,5.696248441277456,6.010591385906732,6.183144486092032,6.365695191401962,6.7071182335624915,2595.416449946894,0.9997627967253814,kappa,no-meas-error,meas-error,6,20191030,5,no-meas-error--meas-error--600sims,1000
0.9045058201066235,5.175411676343541e-4,0.0281075883281207,0.8489278334530979,0.8859374587957038,0.9039839523000881,0.9231462766409722,0.9608897521203912,2949.560886852451,0.9993394368223844,relative_fitness,no-meas-error,meas-error,7,20191031,1,no-meas-error--meas-error--600sims,1000
6.372657213848599,0.004817517631725011,0.2529651294184421,5.880474707328811,6.193126847559592,6.372188431836802,6.542471506833179,6.875954096426211,2757.240774352646,1.0009632209899033,kappa,no-meas-error,meas-error,7,20191031,5,no-meas-error--meas-error--600sims,1000
0.9127424048536711,4.971974379189694e-4,0.02767497649819835,0.8581117038018048,0.893802141142221,0.9130041475144177,0.9312047661899835,0.9661788211464711,3098.2521334107496,0.999880065714724,relative_fitness,no-meas-error,meas-error,8,20191032,1,no-meas-error--meas-error--600sims,1000
6.234228933602599,0.004594858854675978,0.25150651997865614,5.752236186767724,6.066972851344481,6.231891858069734,6.403070042195049,6.733901886264557,2996.085106016523,0.9995324836644641,kappa,no-meas-error,meas-error,8,20191032,5,no-meas-error--meas-error--600sims,1000
0.9533921798213204,5.416444199504248e-4,0.028188632974739388,0.8974608624046786,0.9345218545201759,0.9540756169374258,0.9727270892471933,1.0078516988771289,2708.4416472015705,1.0008370184693818,relative_fitness,no-meas-error,meas-error,9,20191033,1,no-meas-error--meas-error--600sims,1000
6.393691843154693,0.005016188902782102,0.2572020279082016,5.906801903710419,6.220347860765923,6.386286897808516,6.5662105507788064,6.92493951912289,2629.063106533136,1.0002182217792732,kappa,no-meas-error,meas-error,9,20191033,5,no-meas-error--meas-error--600sims,1000
0.9515575746642627,5.237382894120769e-4,0.02757895787047043,0.8984804293852856,0.9333397449394036,0.9514559428260088,0.97063432370486,1.0051551467737432,2772.8543118472526,1.0002975334810258,relative_fitness,no-meas-error,meas-error,10,20191034,1,no-meas-error--meas-error--600sims,1000
6.314873199414258,0.004920669194639405,0.2531925513245573,5.8246400858504455,6.1477627379685345,6.308063943854778,6.483657253433336,6.812024281648002,2647.60694275686,1.0009227057469057,kappa,no-meas-error,meas-error,10,20191034,5,no-meas-error--meas-error--600sims,1000
