relative_fitness,kappa,chain
-0.9083607173565115,1.3026402311609329,1
-0.6123563606497446,1.3877553355944199,1
-1.3684546772704884,1.4037031832106128,1
-1.7721952579426574,1.05033278874962,1
-0.7514226730389355,1.7902117144415568,1
-0.16528084663316822,1.331223156565078,1
-0.6065147240082341,2.1290092515010453,1
-0.23014079398037027,2.2715006421445714,1
-0.1178315233295024,3.1554203118120725,1
-0.6319221699233316,1.7925379774021466,1
-2.090919981645015,2.379197908509298,1
-1.002171464851595,3.962635065830155,1
0.6952487210344573,0.7367163762112571,1
-1.7057417109151112,1.3321951347859355,1
-0.6180570111036114,2.3845758398360943,1
-0.18851564223747005,1.365058849153569,1
-0.7995238819737678,2.0327389520264108,1
-0.7423670086005693,1.5569403573762417,1
-0.08384889234607801,3.2649930477854086,1
-0.9617369040687547,1.3458627633719396,1
-1.1269510970871575,1.5081048154833399,1
-1.0063973590599078,0.7817679300893805,1
-1.5728720266459335,0.9453138371325436,1
-0.46430226640057015,1.502560957185258,1
-0.1972338703037376,2.484826581868834,1
-0.3585420720352787,2.1826121829504967,1
-0.24021003510672612,2.5564249545750735,1
0.6293968930182224,2.537408491921067,1
0.09596519818847452,1.5309825884641532,1
-0.8630903721140752,1.8074035380191262,1
-0.31123593134621885,2.9131461003971846,1
-0.24098039017700812,1.980351879984771,1
0.03487163872435311,1.6497809165211943,1
-1.537316310441717,2.4119839598266846,1
-1.473923098455573,2.2624179494579444,1
0.3669474532324877,1.3756594805667173,1
-0.23525171047397891,2.8211394114983577,1
-0.3161981782842584,2.4432999758723,1
-0.5456738450854269,1.9217388441518903,1
-0.8543949055593837,1.583329762119024,1
-0.7721839138971434,1.4899912302572431,1
-0.6387331674055983,2.189914976735143,1
-0.8466642039424372,1.0901297015605727,1
-0.29381703661730396,0.7899330866577324,1
-0.22746440356214628,0.7830814262883157,1
-1.0417213982857858,1.5437158372988595,1
0.17822366912441193,2.4062902236538566,1
-0.20116807810548834,1.8286181592128832,1
-0.9072534783390043,1.547588656474693,1
-0.5848306305240947,2.259748080930452,1
-1.007638823742497,2.6193333140723745,1
-0.8284452564578045,2.506179731373157,1
-0.2571341063363347,2.9221044295760517,1
-0.33442308943635274,2.0114761435805435,1
-0.6626670416678807,1.6039439175737855,1
-0.34468033687131744,2.8909689380933026,1
0.1908517041162227,2.5061808062424524,1
-0.20896897523261018,2.0890882780638633,1
-0.35410450740586324,1.8350496269216685,1
-0.31826563954548764,2.6585234579451953,1
-0.5795461282977862,1.5206130745867767,1
-0.8900091766580284,2.2717324259380476,1
-0.8532238277040627,1.7048507429771433,1
-0.8545945042818414,1.8132520383317468,1
-0.49783879908987466,2.049268556194445,1
-0.24545957283037897,2.7384114199401726,1
-0.6359046162150523,1.579977120544117,1
-0.9789151515706656,1.4184713653601937,1
-0.27647513788337197,2.9625585875127887,1
0.7142843397089487,1.3401142605211653,1
0.8234499766891303,1.145420643771491,1
-0.0606355386421128,0.6658988747359715,1
-0.9795126922562081,1.2545925078752533,1
0.11467455296365567,2.574294273324569,1
-0.31170133538544675,2.0274676052767058,1
-0.195071737707938,2.3950130353206784,1
-0.2686311560078883,2.8026829181392845,1
0.05739239036265053,1.9252964982455025,1
-0.4478764328229359,1.7172453055992212,1
-0.5473200771936804,0.8337968701952677,1
-0.4359683392376007,0.9369686887952329,1
-0.20444664118709444,1.1910541645129389,1
-0.2931497041355351,2.6839426388090124,1
-1.1024001228843796,2.422924102191078,1
-1.330189420385102,1.3815494040512055,1
-1.459375714026442,1.6092325641014134,1
0.6668966617689368,1.3532421508357717,1
-0.4453056139536553,1.1562126606359866,1
-0.8792637203625842,1.1893667898944933,1
-0.09574704044757483,1.5331107224678657,1
-0.36483995820037585,2.050235588110458,1
0.04323414430151495,1.374141339188914,1
-0.6660606725551049,2.091670697877367,1
-0.5070385053425077,2.1527502684165203,1
-0.9226839856048786,1.5004633107986483,1
-0.36170113966628925,1.4520152060521112,1
0.763804188393689,4.258893468177458,1
0.46453086763045093,3.472023178606757,1
-0.619504914842373,3.085202931537074,1
-0.594228392619125,3.5128900406781987,1
0.09940540430091203,1.8041573177976726,1
-0.9096330421323878,2.016036601502776,1
-0.5486030098985031,2.528252257805926,1
-0.2568530625052276,3.050798564401713,1
-0.3034849720434782,2.060435695758594,1
0.009456176550764186,2.101640388669181,1
0.18425137923292012,1.8181878857979854,1
-1.0267594478390882,1.9760813541027265,1
-1.0368676945471134,1.3416225678856684,1
-1.0990494535747386,1.3962790680535,1
-0.19734748206312194,2.3088898179899187,1
-1.0938961703982477,1.3097182203290783,1
0.050830251524646874,0.8959364303138072,1
0.05981116761187983,1.446958052951615,1
-0.33392935348561265,2.331239721112304,1
-0.6555990750435484,1.9028308556656914,1
-0.46997609820886266,1.6003436771574497,1
-0.4322932321491468,2.43030388003509,1
-0.1457904571657263,2.154297170683019,1
-0.5749714443236098,2.451198452170623,1
-0.9480208692608686,1.824470180831561,1
-0.021949165718565068,2.5632399119032585,1
0.003752534749016531,2.538737185502283,1
-0.35584955032108123,2.306350035187756,1
-0.5880520237346792,2.046701043197097,1
-0.06065623940927478,4.54103710129012,1
-0.2600234705513555,5.207265890126239,1
-0.08204616897912989,3.7884316325441723,1
-0.2167524108786975,3.30143347532435,1
-0.45608896673270644,2.741752477530125,1
-0.5516173127210102,2.7871510574119607,1
-0.5259366345492726,1.388678140366416,1
0.32422006728115865,1.3518512836385916,1
0.4487793652167654,1.2943624909926752,1
-0.333837485184793,1.285508433228291,1
-0.15477849238353886,2.4534654791386017,1
-0.8430747774942503,1.8096814637515029,1
0.03465345622709338,2.0417919678561116,1
-0.2058912858342844,1.8265413796155952,1
-0.11877326514172191,1.9402088029649247,1
0.08812123819651026,2.171407364754276,1
-0.32819960777493623,2.623941228433798,1
-0.6003349435109673,2.7130133530149263,1
-0.8633198934351891,0.8689732880529097,1
-1.709996626957383,1.4607899125300803,1
0.14232150184263062,2.4283780343375247,1
-0.5108478009535187,2.0710370576961474,1
-0.7239288536436865,1.530525644504926,1
0.028302796370534112,1.6443483794986358,1
-1.6000810639422829,1.8805460284022,1
-0.002544718497865584,1.2846653610728838,1
-0.18906954199140583,1.181907339767962,1
-0.5327789089581731,1.8422896488472795,1
-1.0239476393101214,1.7833584498564008,1
-0.9425584376161613,1.5487950494682625,1
-0.1521738762420613,2.8717952822751607,1
0.3984780897865659,1.6758883887794214,1
0.22903490945469238,1.297987027602864,1
-0.566896880371936,1.0527538036154325,1
-0.6154991427322845,1.0197879812529924,1
-0.6154991427322845,1.0197879812529924,1
-0.19741415253755404,2.259394039597675,1
-0.1993867303800502,2.277302996621646,1
-0.8857226822381434,2.1172995407968807,1
-0.4152635627432948,2.838288481525152,1
0.09152792083806024,0.918200242505733,1
0.5555667663059644,1.3079338875244046,1
-0.217824300896791,1.3369372080942183,1
0.05859277186033056,3.600330453610335,1
-1.7273424839156288,1.3027276025530532,1
0.15988851238300028,2.816036646282093,1
0.15988851238300028,2.816036646282093,1
-0.5203634376412665,1.2260584048482623,1
-0.15720159759970617,2.6339601347394463,1
-0.6087304914702526,3.068156477013917,1
-1.0325911123538944,1.591961959889173,1
-1.148978115307874,2.237324609981635,1
-1.2239831217677275,2.2301438262387903,1
-0.45465891269177666,1.7870260246702157,1
0.5558169403743825,1.9127016276226767,1
-1.3404772869333392,1.5539777333257208,1
-0.040646510057725294,3.7431597416093347,1
-0.14443569097287717,1.7053943121189716,1
-0.6376466182323904,2.5083323761435827,1
-0.6242852917123508,1.5419023512734156,1
-0.9141408646839015,1.2506075388054916,1
-0.7776133303990759,1.816157700777266,1
-1.1848116247977394,1.263876961523844,1
-0.34512924447144466,2.0313730683557587,1
-0.38109740376897955,1.378754013318109,1
-0.08561641848892522,1.5582295672252202,1
-0.03849171838706566,1.5853613054131586,1
0.04611831684795802,1.4324316715179437,1
-0.816855351633615,1.6446443544835405,1
0.07079388819099323,3.2814410392967783,1
-0.19254515006582645,1.931909471099874,1
-0.3577397184468194,2.1005593612643865,1
-0.10783349363821433,1.451896057762517,1
0.1150489656790389,1.8378343366021217,1
-0.3087597349244458,1.0662782737715222,1
-0.5583315921025757,1.5361387972001586,1
-0.5569694019284929,2.742106911262724,1
-0.7274188540712753,1.898571750710883,1
0.07462970318371326,1.5774555461667041,1
-0.2989643586978237,1.4412091778991907,1
-0.3054584536926326,1.4234158344263395,1
-0.6067014343525509,1.6122738544886324,1
-0.286684497995927,3.1207195436413895,1
0.2534381314180762,3.39775207498311,1
0.16178574204509644,3.3529578632825254,1
0.4664212663473959,1.9913065121018678,1
-0.7196462883645671,1.5215321295446353,1
-0.6192014982987201,0.9619816756840491,1
-0.8892542619111623,1.815732981702416,1
0.090774064088546,2.2566767700311354,1
-1.3353389590644988,0.7475446911823066,1
-1.1975838097297118,1.1002520775205642,1
-0.5557161889059189,1.471663874227173,1
0.3940357957026848,2.2106842460027933,1
-0.44335674558885474,2.7290945899849004,1
-0.5661184333401087,2.4343448372534313,1
-0.41931069690170064,2.8126601828825426,1
-1.0006510237550272,1.1180538805027989,1
-1.1834385969513832,1.288856554381737,1
-0.4676743868581103,2.364893353487564,1
-0.5927754716633379,1.7959874612839382,1
-0.32386088239285,1.102916963005568,1
0.10009069504705999,1.9382511105148055,1
0.2042279260529335,1.754683066420341,1
-0.716263971958774,2.0010934942880985,1
0.042907973851149424,2.3805858578005963,1
-0.012289376494465664,1.8437334151286904,1
-0.7622168119757485,1.83346793393002,1
0.1253894012501882,2.322979435038948,1
-0.9393371835477368,1.6892741969998806,1
-0.35839167556536144,1.688585644422645,1
0.020099464657647313,2.4366855120049893,1
-0.04035950404777444,4.107709797322475,1
-0.2939934354126784,1.7746755149211006,1
0.16964490607733337,1.049048750512908,1
-0.3212754072520018,2.239400914585326,1
-0.8380765372489657,1.8743408074071135,1
-0.9419606086215334,2.28740138947512,1
-0.2765520526310806,1.4411749025060179,1
-0.2765520526310806,1.4411749025060179,1
-0.34102947573445413,1.409926211177471,1
-0.3180190286092627,1.3450653695136883,1
-0.6641958250096761,2.277058845056147,1
-0.4334759259960967,2.5479502380319206,1
-0.07470688770595528,1.7014345098601331,1
-0.8820623148367563,1.3712028712895428,1
-0.9657768656645261,1.1857052994499182,1
-0.9131231396542524,1.449948596804512,1
-1.2788274021121069,2.081258600307396,1
-1.6291804111999166,1.4580085673301943,1
-0.8348290091878282,1.48089395525828,1
-0.6188341640712793,1.8523354251089306,1
-1.0508600945932514,1.838341762042779,1
-0.18952770228930046,2.1497668586040315,1
-0.022137818499475152,3.2414108892729456,1
-0.6295407800978852,3.171099827716962,1
-1.1535312574678536,0.899903530068078,1
-0.31710204868160763,1.9708566786236874,1
-0.05057227009021322,1.2514902960039203,1
0.5002179242520904,1.493555208352269,1
0.7432169790889639,1.3000609151920208,1
0.4285847705494983,1.3464309505457706,1
0.4797952333545955,1.324714795721255,1
0.006697050165113434,1.0809194054402707,1
-0.02142362155288808,0.9987749773133883,1
-0.6084006826487656,2.798504342524955,1
-0.4745936771431274,1.807887633178277,1
-0.8347346663403649,2.0932052786073903,1
-0.6044040306713516,1.7520106613924964,1
-0.791298245978017,2.2761526741208145,1
-1.161868475429782,1.562994395453325,1
-1.0671556136303848,1.160514581450056,1
-1.3060240274398087,1.7242567583870587,1
0.4235299685393752,2.971290202192711,1
0.7914172625706314,3.2655831897178653,1
0.13653964905990743,2.5107036663245563,1
-0.7341781732023098,2.8044741442993733,1
0.33649494552593,2.2753268048993536,1
-0.7423947474286584,2.1145122493361885,1
-0.8287547890715725,1.951196303292951,1
-0.9163452921952497,1.2332066647667574,1
-0.5272001641147512,0.9001787897576667,1
-1.3446583739565374,1.5426470239220902,1
-0.6498862219860222,2.067018213768093,1
-0.311126526733285,2.310570493836584,1
-0.5811924137122914,2.686668897170598,1
-0.5811924137122914,2.686668897170598,1
-0.7206884520041666,1.2310778953146928,1
-0.7067308979204999,1.333264447299298,1
-0.8119531919630102,2.2622957452592147,1
-0.6161560868441968,3.7166155658595263,1
-0.3651536399479143,0.9690888418433518,1
-0.4772994205629868,1.6969616022178842,1
-0.3129850172429869,2.356712693495171,1
0.020818229466713682,1.943257025566815,1
-0.1535266951853385,1.59320978251043,1
-0.3350481674286021,2.248906770128915,1
-0.5631178279878558,2.864872577816598,1
-0.52998836176186,2.979804828920158,1
-0.8280501917631007,1.0787866304638705,1
-1.1437331904787533,1.374318363887825,1
-0.11346104731895415,1.8107750892040988,1
0.16681712212797292,1.135895560174437,1
-0.380554968817109,3.221338809090562,1
-0.5783787173849715,2.142054502261097,1
-0.8686100175673117,1.5558074710792948,1
-0.6763459373553751,1.501411350803684,1
-0.6350336547279386,1.030837536865174,1
-0.14820014842581325,0.8759241020426058,1
-1.1763696659290295,2.1895867368767163,1
-1.105536894660752,3.166022731024318,1
-0.3088501342777013,2.5042820059758455,1
-0.45961610225227834,2.463184724478324,1
-0.3167751280645681,1.3674611647664259,1
-0.38580983550978515,1.3963015295589423,1
-1.1783707806469412,0.7332744468544307,1
-0.7900829510651611,2.312253610609028,1
-0.2560781405033095,1.576929044100843,1
-0.8929790186931084,1.5209829799276262,1
-0.3887473680177386,1.2792160055029282,1
-0.6562843294425285,1.3246931809507372,1
-1.1183729321237323,2.0604313291341256,1
-0.8874427595606823,1.5901613233614287,1
-0.09006390569850126,1.9451615397421271,1
-0.11162557301003072,3.9189497797984423,1
-0.07989486816525891,3.3770764471930192,1
-0.1741234992618514,3.0498773184991563,1
0.05777492484462574,2.8303776680689094,1
-0.6643112453753007,1.9708936455891137,1
-1.4024494456903966,1.2920509285903476,1
0.0502998204316766,1.5310293672768422,1
-0.2842759058874182,1.7250985088757331,1
-0.34209527348444,1.9215635562783175,1
-0.4548167692843698,2.0202478898858556,1
-0.7615824517970005,2.272729465225642,1
-0.8133037575177996,1.940832127901102,1
-0.2778067341616487,2.244179083516395,1
-0.4116440442503573,1.5380181376925854,1
0.3222863229756999,1.140141806872332,1
0.08634719074104577,1.2484601492164127,1
-0.3463617217779832,2.0186720510477714,1
0.04025137665219206,4.029907794385183,1
0.12766625403775705,2.0928682677620363,1
-1.1174861223513506,2.057550406048354,1
-0.42668596791708996,1.513560996473569,1
-0.548890058738807,2.5943520700597973,1
-0.04253796610019278,2.1835653697934054,1
-0.3919833840396446,1.410961713476064,1
-0.5713636390983313,1.2750012024388777,1
-0.6960609153835092,0.8928369128749822,1
-0.8925946171679554,1.0943608674759455,1
-1.383213590508362,1.0791535878391307,1
0.4933575289222186,3.2924870712494716,1
0.21793020009297298,2.248935817578728,1
0.0904580723186823,2.2016022353117233,1
-0.4704781944615265,3.637256778968529,1
-0.5389006421064814,3.9134312208418778,1
-0.7324809542857357,1.8227654555982444,1
-0.6486879438308367,1.9577701872577897,1
-0.47292420032857946,2.4989721039383497,1
-0.6947787852462258,1.2768591213286113,1
0.16935558236274775,2.392578010928304,1
-0.7472361811260143,1.955527008523483,1
-0.4658192124266437,1.5925149044656157,1
-0.2600008835099893,1.9300708823938841,1
-0.3343607527615968,2.6885162147984007,1
-0.5117472074876707,1.5946518612520635,1
-1.0390946047009835,1.4438467329149465,1
0.46573125923297143,2.0709355820431554,1
0.02534225179444435,1.6626583914103008,1
-0.7254088947559643,3.3010736941561296,1
-0.7431712293047306,2.1760509606796643,1
-0.6736950091697259,1.4146458299974358,1
-0.5756909557228691,2.258486961513549,1
-0.9917968793919812,2.1900319236048524,1
-0.532589970549694,1.2818184384997016,1
-0.321309640260479,3.7848877726650034,1
-0.33911978567804174,1.4125888514038356,1
-0.48934276099047225,2.457943856078189,1
-1.1263318593736626,2.2897991485372127,1
-0.8824626637380703,1.545634657888158,1
-0.31360840757449254,2.5662210913987367,1
-0.40203885568388487,1.288039990306577,1
2.7645110382272796e-4,1.1323900624856063,1
-0.10999108926938367,1.6657336379452514,1
-0.370351895903613,3.0540241857833514,1
-0.4030427109133505,2.846893131234757,1
-0.39027643368095777,3.1455614597148274,1
-0.8805660255023863,1.4987037014582207,1
-0.39699569771195625,2.542922291349924,1
-0.18027086332933218,4.052908284369218,1
-0.315349549326847,1.9570630141911884,1
-0.29222785354271297,2.005006976366631,1
-0.17158475773941875,3.2846080592517803,1
-0.43043727904363766,1.7486650804129154,1
-0.4771390055468279,1.5062406674198776,1
-1.017975800439374,1.414651227384344,1
-1.0190956851723176,1.4206813601298336,1
-0.912428561040948,1.1622199421703163,1
-0.32589053644856747,1.6573986278425679,1
-0.29629161531896137,1.6606389277676068,1
-0.339568919150518,3.59889556838598,1
-0.2134231622979567,2.5208415128230333,1
-0.32283025944855387,2.533001113025349,1
-0.49484584633872264,3.6847980229243773,1
-1.09716823729113,4.080569979349151,1
-1.2286204563910477,1.2218705675020507,1
-1.0730378713434139,2.1524798440195507,1
-0.31143965395269,1.2460894065624784,1
-0.9190923056359147,2.644113044081354,1
-0.8241190446222724,2.4625188391303254,1
-0.2914687301052345,2.862072336142556,1
-0.15605859425330887,2.1589642929784727,1
-0.30979899994344134,1.7023733697907713,1
-0.3530308191684533,2.770173885904542,1
-0.36244787212693297,1.912203481827357,1
0.6980462510862568,1.4106939356928745,1
0.4250562680742943,1.4950795961056937,1
-0.9097553447179677,3.512280292573059,1
-0.3734864521552526,1.5783197563461548,1
0.16469566885654988,1.9131230364008147,1
-0.2726703412608683,1.747257110919873,1
-0.6336839054127732,1.9087145350969523,1
-0.07900148372988171,1.0185050246476544,1
-0.9840075880144872,2.373005565559812,1
-0.2259283784385747,1.817148719621618,1
-0.27498567377525807,2.202782802630147,1
-0.7806245958673547,1.3619021156830966,1
-0.4273907167940654,2.470422252302834,1
-0.15864198304881127,1.7630725499578586,1
-0.11218467431671048,2.362337302514175,1
-0.3595042446965022,1.0974941013601078,1
-1.8462162906284423,1.903107574311527,1
-1.8487422920185543,2.1256357813727513,1
-1.464494204842178,2.2520700592893594,1
0.13541061398209242,1.8762618347134472,1
-0.7025154248464165,2.8960415962608708,1
-0.15655357358364952,1.331260647093201,1
0.27542407679662645,1.8106448408936082,1
-0.8629287640491133,3.2002206961369795,1
-1.0407452396542607,3.340672178607677,1
0.14857154811066448,1.2185520969083985,1
-1.0452716001030522,2.415176476216821,1
-1.205432604393584,2.3772359625184776,1
-0.9289462793948587,2.3251482361436993,1
0.30409323833607915,2.5918118542965174,1
0.3542394016225857,2.928960152166417,1
-1.9730303116870944,0.9674623255702998,1
-2.0144097913583594,0.9777814129550122,1
-1.7813236306651883,0.7517002800735707,1
-1.9171481103179058,1.6963510909853485,1
-1.9458152780524063,1.727920806578858,1
-0.24684465595151298,4.067041567875908,1
-0.24684465595151298,4.067041567875908,1
-0.21380531253371554,2.8075299760623986,1
-0.32659053467056975,3.2608049602509706,1
0.020643097246281786,3.1281356341048645,1
-0.5205337971681498,3.093874577846332,1
-0.30855587440543203,2.8171072654401152,1
-0.7606969851649937,1.42405248456877,1
-0.32867199951602233,3.1962800177092268,1
-0.1867293175808467,2.0353596959414713,1
-0.37749078417732423,2.9472624949861896,1
0.04850455286662251,1.855067876750104,1
-0.029005453140739487,3.136670664772099,1
-0.21388413917741309,2.900651478844544,1
-0.44973913181016306,2.0742805340600743,1
-0.7052325636421987,1.2902141254955388,1
-0.5162284057346042,2.1663589654562094,1
-0.3755112141183258,1.9801439124485134,1
-0.08347177075913582,1.8144902791788569,1
-0.3522208695761526,3.1537156296500504,1
-0.0864868848651891,2.4324958541381685,1
-0.8177831814351176,1.8019124642925548,1
-0.689935695389306,2.4364102056161987,1
-0.500891449837909,2.1736550248969952,1
-0.4507841807301842,1.614202208144796,1
-0.9715017798681824,2.012075294232549,1
-1.0085442235139561,1.2883655859104057,1
-1.0787205655211225,1.5405538009808393,1
-1.138582062455533,1.7880627326593033,1
-0.9434202246224731,1.514761949948663,1
-0.7825788302616544,1.1377377560384043,1
-0.9844585099841737,1.833582339414123,1
-0.26679632574785905,2.690251648515237,1
-0.34453799375925376,2.31019615155667,1
-0.5378089730155117,2.0532410543800985,1
-0.28616647517253313,1.6930949701103737,1
-1.0419353666696984,1.8185734631509398,1
-1.6102230262504191,1.7424495472163408,1
-0.7063629595812171,2.0074962521018453,1
-0.635842912550858,1.760454990706586,1
0.04530422769097449,1.6384503998188102,1
-1.6045995393169021,1.456210528777625,1
-1.797855104942268,1.5087241983069866,1
-1.797855104942268,1.5087241983069866,1
-0.9950858243168444,1.1744570437957351,1
-0.17133320850760014,2.4424185047126308,1
-0.1602138752300353,2.212011550067827,1
0.14109903149856903,0.6616422684058201,1
0.23728341116659296,0.5528079350144918,1
-0.13514972371306225,0.6537401852283681,1
-0.8935027478655049,3.021207174930973,1
0.18941685886855356,2.8341735008666724,1
0.17987425016408115,1.9973082392025154,1
-1.3332336794601436,1.8027314442245965,1
-0.5499693690198674,1.2290979530063346,1
-0.8102545899699486,1.089622264494616,1
-0.831127515540656,1.7284408146679549,1
-1.011667238551054,2.3096308079827628,1
-0.4701903297914981,1.4407367711030707,1
-0.8016067243002012,1.7858564989427974,1
-0.9750574569266162,2.163187274071087,1
-1.14067762310749,1.010449994174552,1
-0.54437769744534,1.8798169118461587,1
0.024358865645071195,1.6268022694194797,1
-0.2532278098307651,1.4167128286838773,1
-0.17934512601754812,1.486543028453022,1
-0.3856507721306881,2.074002891356582,1
-0.893904659771513,1.0487784456053126,1
-0.34842532874721516,1.3346193134194586,1
0.1646456263869734,3.847171861769857,1
0.2632033651534928,4.152734671563151,1
-0.0010426881894069157,2.469477549475159,1
-0.13999272595367032,2.11841207091524,1
-0.15301010494549586,3.261949047082534,1
-1.2186606125716286,2.3217651474180276,1
0.445280986239466,1.6310256646145862,1
0.3536795218762942,2.261582729075531,1
-0.22402542743893952,2.9969449616084187,1
-0.7079495799060401,1.1925389063475982,1
-0.7804641374408626,1.7391047632695948,1
-1.2271835405768303,2.7229567211668333,1
-1.059921905837967,2.2099450330995443,1
0.023877318713366322,1.4923757930146686,1
-0.7770550794461963,2.203550499616566,1
